"DTI_CL_INDICADOR","Indicator","DTI_CL_TRIMESTRE_MOVIL","Mobile Quarter","DTI_CL_REGION","Region","DTI_CL_SEXO","Sex","Value","Flag Codes","Flags"
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL01","Region of Tarapacá","F","Female",79.7623019225743,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL02","Region of Antofagasta","_T","Total",352.128660234433,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL02","Region of Antofagasta","M","Male",210.677825339851,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL02","Region of Antofagasta","F","Female",141.450834894582,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL03","Region of Atacama","_T","Total",149.472910530481,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL03","Region of Atacama","M","Male",90.9673520805022,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL03","Region of Atacama","F","Female",58.5055584499784,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL04","Region of Coquimbo","_T","Total",373.005899492747,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL04","Region of Coquimbo","M","Male",223.636599024516,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL04","Region of Coquimbo","F","Female",149.369300468231,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL05","Region of Valparaíso","_T","Total",910.636419687768,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL05","Region of Valparaíso","M","Male",527.541434456113,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL05","Region of Valparaíso","F","Female",383.094985231655,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL13","Region Metropolitana de Santiago","_T","Total",4220.03900851735,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL13","Region Metropolitana de Santiago","M","Male",2407.20885953605,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL13","Region Metropolitana de Santiago","F","Female",1812.8301489813,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",440.06215795945,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",272.522403105071,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",167.539754854379,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL07","Region of Maule","_T","Total",497.28129022952,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL07","Region of Maule","M","Male",301.031010692251,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL07","Region of Maule","F","Female",196.250279537269,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL16","Region of Ñuble","_T","Total",224.403500348811,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL16","Region of Ñuble","M","Male",133.597880262387,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL16","Region of Ñuble","F","Female",90.8056200864239,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL08","Region of Biobío","_T","Total",708.274165874048,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL08","Region of Biobío","M","Male",417.5145462831,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL08","Region of Biobío","F","Female",290.759619590948,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL09","Region of La Araucanía","_T","Total",407.760553141953,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL09","Region of La Araucanía","M","Male",237.584652387499,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL09","Region of La Araucanía","F","Female",170.175900754454,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL14","Region of Los Ríos","_T","Total",181.305371629082,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL14","Region of Los Ríos","M","Male",106.847022292886,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL14","Region of Los Ríos","F","Female",74.4583493361958,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL10","Region of Los Lagos","_T","Total",341.53988697433,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL10","Region of Los Lagos","M","Male",207.859805414876,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL10","Region of Los Lagos","F","Female",133.680081559455,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",57.9522590529219,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",32.5881780746984,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",25.3640809782235,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",94.2524358593236,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",55.0196536340142,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V10","2021 sep-nov","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",39.2327822253094,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","_T","Nationwide total","_T","Total",9350.58381904008,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","_T","Nationwide total","M","Male",5428.19880109335,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","_T","Nationwide total","F","Female",3922.38501794673,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL15","Region of Arica y Parinacota","_T","Total",111.403120126206,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL15","Region of Arica y Parinacota","M","Male",67.0873661426798,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL15","Region of Arica y Parinacota","F","Female",44.3157539835265,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL01","Region of Tarapacá","_T","Total",189.05950262345,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL01","Region of Tarapacá","M","Male",107.920732036047,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL01","Region of Tarapacá","F","Female",81.1387705874028,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL02","Region of Antofagasta","_T","Total",354.946253615601,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL02","Region of Antofagasta","M","Male",211.924328771302,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL02","Region of Antofagasta","F","Female",143.021924844299,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL03","Region of Atacama","_T","Total",151.563027929733,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL03","Region of Atacama","M","Male",92.2271927595438,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL03","Region of Atacama","F","Female",59.335835170189,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL04","Region of Coquimbo","_T","Total",374.471968412125,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL04","Region of Coquimbo","M","Male",221.965211018153,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL04","Region of Coquimbo","F","Female",152.506757393972,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL05","Region of Valparaíso","_T","Total",928.302119208907,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL05","Region of Valparaíso","M","Male",536.909220585552,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL05","Region of Valparaíso","F","Female",391.392898623355,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL13","Region Metropolitana de Santiago","_T","Total",4240.62794867945,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL13","Region Metropolitana de Santiago","M","Male",2400.80060468669,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL13","Region Metropolitana de Santiago","F","Female",1839.82734399276,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL06","Region of Libertador Gral. Bernardo O'Higgins","_T","Total",454.537850688954,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL06","Region of Libertador Gral. Bernardo O'Higgins","M","Male",280.483282629139,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL06","Region of Libertador Gral. Bernardo O'Higgins","F","Female",174.054568059815,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL07","Region of Maule","_T","Total",512.855973197933,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL07","Region of Maule","M","Male",304.577828983899,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL07","Region of Maule","F","Female",208.278144214034,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL16","Region of Ñuble","_T","Total",230.272589771062,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL16","Region of Ñuble","M","Male",135.614670418044,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL16","Region of Ñuble","F","Female",94.6579193530181,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL08","Region of Biobío","_T","Total",703.998536467472,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL08","Region of Biobío","M","Male",415.803539049664,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL08","Region of Biobío","F","Female",288.194997417808,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL09","Region of La Araucanía","_T","Total",417.786213600118,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL09","Region of La Araucanía","M","Male",245.468387425335,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL09","Region of La Araucanía","F","Female",172.317826174783,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL14","Region of Los Ríos","_T","Total",185.805167891305,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL14","Region of Los Ríos","M","Male",108.308485782515,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL14","Region of Los Ríos","F","Female",77.4966821087898,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL10","Region of Los Lagos","_T","Total",342.19846558913,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL10","Region of Los Lagos","M","Male",212.00606970022,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL10","Region of Los Lagos","F","Female",130.192395888911,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","_T","Total",57.6970004932248,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","M","Male",32.2072961060304,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL11","Region of Aysén del Gral. Carlos Ibáñez del Campo","F","Female",25.4897043871943,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL12","Region of Magallanes y La Antártica Chilena","_T","Total",95.0580807454054,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL12","Region of Magallanes y La Antártica Chilena","M","Male",54.8945849985363,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V11","2021 oct-dec","CHL12","Region of Magallanes y La Antártica Chilena","F","Female",40.1634957468691,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","_T","Nationwide total","_T","Total",9396.12619946641,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","_T","Nationwide total","M","Male",5451.43112764242,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","_T","Nationwide total","F","Female",3944.69507182399,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL15","Region of Arica y Parinacota","_T","Total",113.305319910781,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL15","Region of Arica y Parinacota","M","Male",68.2164282921653,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL15","Region of Arica y Parinacota","F","Female",45.0888916186158,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL01","Region of Tarapacá","_T","Total",190.782963536405,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL01","Region of Tarapacá","M","Male",110.043361946247,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL01","Region of Tarapacá","F","Female",80.7396015901574,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL02","Region of Antofagasta","_T","Total",357.02772747728,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL02","Region of Antofagasta","M","Male",213.726643928016,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL02","Region of Antofagasta","F","Female",143.301083549264,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL03","Region of Atacama","_T","Total",153.812442416627,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL03","Region of Atacama","M","Male",93.3562454010504,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL03","Region of Atacama","F","Female",60.4561970155769,,
"ENE_FDT_P2017","Labour force (2017-based projections)","2021-V12","2021 nov-jan","CHL04","Region of Coquimbo","_T","Total",374.66099746817,,
